time,distance
0.0,0.08855206302255916
0.037,2.754166666666668
0.13,9.49114349392384
0.331,24.215138781713122
0.356,26.058888888888895
0.67,49.43104434234694
0.676,49.881111111111125
0.836,61.92555555555556
1.036,77.09222222222223
1.071,79.76823446339404
1.25,93.55049075105781
1.276,95.5588888888889
1.476,111.0588888888889
1.671,126.32691372891304
1.756,132.99222222222224
1.916,145.52555555555557
2.05,156.06218381033273
2.39,183.0452788300713
2.396,183.52555555555557
2.591,199.21300334969803
2.716,209.30333333333337
2.93,226.58757717405484
2.996,231.9366666666667
3.091,239.65865696197926
3.351,260.9124477920148
3.396,264.60333333333335
3.511,274.0504700052112
3.636,284.3366666666667
3.851,302.0563970676822
3.956,310.7366666666667
4.171,328.58047471389364
4.276,337.31444444444446
4.371,345.2224244451872
4.556,360.57000000000005
4.751,376.52047803879634
4.916,389.87000000000006
5.051,400.71598611446063
5.236,415.47
5.27,418.16827242668364
5.436,431.3033333333334
5.55,440.3259015486963
5.796,459.8033333333334
6.011,476.8075872450054
6.231,494.23919390412675
6.237,494.71583333333336
6.37,505.29852875059
6.551,519.7416652733983
6.597,523.4158333333334
6.791,538.9291173406149
6.837,542.6158333333333
6.95,551.689509937938
7.116,565.0133333333333
7.23,574.113454341279
7.391,586.9318792534469
7.436,590.5244444444445
7.596,603.3244444444445
7.75,615.6110674878299
7.916,628.8355555555556
7.951,631.6258353565717
8.076,641.5911111111112
8.11,644.2989307232226
8.411,668.2147696408093
8.596,682.9022222222222
8.65,687.1909519472424
8.731,693.6253562248162
8.876,705.1466666666666
9.091,722.2335638367631
9.196,730.5688888888889
9.351,742.8664374576927
9.396,746.4577777777779
9.551,758.902165911235
9.636,765.3911111111111
9.851,779.9307343136352
10.036,791.5022222222221
10.091,794.9637928589302
10.196,801.4577777777777
10.27,805.7724781441163
10.451,815.5003184220899
10.476,816.78
10.651,825.3465041186518
10.756,830.2355555555555
10.811,832.7379034056252
10.916,837.3911111111111
11.011,841.4396873699376
11.191,848.7357126850059
11.276,852.091111111111
11.436,858.2688888888888
11.491,860.3343640270582
11.796,871.2688888888888
12.116,882.1133333333332
12.316,888.78
12.43,892.5245630635488
12.73,902.2378854337396
12.757,903.1125
12.93,908.7266293956769
13.037,912.2125
13.25,919.1907485437624
13.277,920.0791666666665
13.41,924.4710244251285
13.437,925.3680555555554
13.631,931.8816833604968
13.756,936.178611111111
13.891,940.9308907201862
14.151,950.3296166935261
14.156,950.5119444444443
14.316,956.378611111111
14.476,962.3341666666665
14.53,964.3734561791377
14.671,969.7269519841649
14.716,971.4008333333331
14.85,976.2527593966903
14.916,978.5674999999999
15.071,983.8061667034772
15.156,986.5674999999999
15.19,987.6507426449351
15.396,993.9008333333333
15.43,994.8639954603751
15.67,1001.1753298831251
15.716,1002.3452777777777
15.916,1007.3452777777777
16.111,1011.9545095351241
16.236,1014.8119444444444
16.571,1022.2668017066759
16.676,1024.5897222222222
16.876,1029.0341666666668
16.911,1029.8161319826313
17.076,1033.5341666666668
17.356,1040.0675
17.37,1040.4022202971346
17.531,1044.3076404826825
17.636,1046.9119444444445
17.831,1051.8915632536527
17.836,1052.0230555555556
18.151,1060.6820067583528
18.156,1060.8230555555556
18.391,1067.6056970544605
18.396,1067.756388888889
18.636,1075.2897222222223
18.67,1076.3735321948097
18.796,1080.4897222222223
18.87,1083.1066433386725
19.116,1092.5786111111113
19.27,1098.641439948476
19.277,1098.9291666666668
19.45,1106.4979161967294
19.637,1115.1291666666668
19.65,1115.7242017202998
19.797,1122.5069444444446
19.81,1123.1290847421535
20.01,1133.2507850492284
20.117,1138.8625000000002
20.191,1142.767516386316
20.317,1149.4736111111113
20.476,1158.0861111111112
20.491,1158.9115035497643
20.636,1167.0194444444446
20.651,1167.8717996729756
20.85,1179.4140438564177
20.956,1185.6861111111114
21.011,1188.9656880818436
21.311,1207.1753988411115
21.396,1212.452777777778
21.491,1218.4166795799247
21.65,1228.5422050905538
21.756,1235.3527777777779
21.851,1241.49082092888
21.916,1245.7083333333335
22.051,1254.5124210929093
22.196,1264.063888888889
22.411,1278.4516359160582
22.516,1285.486111111111
22.756,1301.552777777778
22.79,1303.8700838825164
22.891,1310.8365603914253
23.036,1320.9972222222225
23.111,1326.3047746410284
23.291,1339.1847320924578
23.476,1352.5305555555556
23.551,1357.95801940586
23.636,1364.1305555555555
23.751,1372.536031341563
23.996,1390.6305555555555
24.011,1391.7451991772452
24.236,1408.5638888888889
24.251,1409.6926988529674
24.411,1421.7949332322848
24.671,1441.648777744906
24.716,1445.0972222222222
