time,distance
87.302,5581.566388888894
87.376,5584.936141573069
87.502,5590.677500000004
87.702,5599.788611111116
87.795,5604.422792102445
88.142,5623.744166666671
88.196,5626.845048335021
88.375,5637.228766494458
88.656,5653.854534097184
88.716,5657.457110606063
89.076,5679.510496738152
89.181,5686.084166666671
89.341,5696.217500000004
89.356,5697.173045856446
89.581,5711.617500000005
89.616,5713.886590039028
89.781,5724.6730555555605
89.856,5729.629707201606
90.021,5740.6730555555605
90.036,5741.688441042486
90.116,5747.136677943188
90.316,5760.97160450329
90.341,5762.717500000004
90.535,5776.3844761361115
90.741,5791.050833333338
90.896,5802.156388530381
90.901,5802.5175000000045
90.952,5806.213829497914
