time,distance
0.0,0.07937125267374956
0.165,12.158333333333335
0.18,13.261835276257138
0.34,25.089785594898977
0.445,32.925000000000004
0.62,46.13033658444452
0.759,56.71398271585184
0.805,60.22500000000001
1.005,75.55833333333334
1.059,79.73276470275457
1.139,85.94796175984398
1.359,103.17173034754644
1.405,106.78055555555557
1.605,122.50277777777778
1.639,125.18552318116163
1.805,138.3361111111111
1.939,149.02407841127058
2.085,160.73611111111111
2.3,178.09210467927846
2.32,179.71184340737778
2.405,186.60277777777776
2.645,206.13611111111112
2.68,209.00014260328072
2.965,232.44722222222222
3.08,241.92886041322333
3.205,252.24722222222223
3.22,253.48670010001513
3.365,265.4916666666667
3.38,266.7378925721192
3.64,288.4685512677268
3.725,295.59166666666664
3.8,301.877040380269
3.925,312.3694444444444
4.125,329.2583333333333
4.445,356.36944444444447
4.619,370.87999503532257
4.72,379.2340346670769
4.765,382.9472222222222
4.899,393.97178005273247
5.099,410.32999491501533
5.125,412.4472222222222
5.325,428.6694444444444
5.339,429.8020705840199
5.526,444.91694444444437
5.56,447.66901572986217
5.739,462.187468928929
5.885,474.03583333333324
6.045,487.01361111111106
6.1,491.47985461483614
6.285,506.5469444444444
6.36,512.6891205922575
6.565,529.5691666666667
6.66,537.4244728884175
6.765,546.1247222222222
6.9,557.3329771653162
6.925,559.4136111111111
7.139,577.2960271387152
7.205,582.8247222222222
7.379,597.4147616031014
7.565,613.0247222222223
7.619,617.5574064194217
7.765,629.8025
7.859,637.6633958439434
7.925,643.1802777777777
8.205,666.5913888888889
8.3,674.4992868939188
8.565,696.4913888888889
8.6,699.399372803818
8.725,709.7802777777778
8.86,720.9346430873948
9.045,736.2691666666667
9.16,745.9449563172396
9.4,765.6830411859455
9.405,766.0691666666667
9.46,770.2427342811865
9.725,788.7358333333334
9.8,793.6457854929928
9.925,801.5136111111112
10.02,807.1913928709853
10.125,813.0691666666668
10.22,817.9350846372379
10.42,826.9049449903251
10.565,833.1136111111111
10.64,836.3144111056324
10.72,839.7135110272199
10.805,843.2469444444445
10.981,850.2657090128129
11.005,851.1913888888889
11.205,858.6358333333334
11.24,859.9008358365254
11.5,868.9898696245855
11.525,869.8358333333334
11.899,881.9523637109791
11.965,884.0136111111112
12.179,890.5746315051149
12.286,893.8219444444445
12.519,900.8749771751357
12.605,903.4805555555556
12.94,913.6912671924274
13.005,915.7027777777779
13.099,918.6348929132885
13.445,929.6361111111112
13.46,930.118768223751
13.605,934.7916666666667
13.7,937.826786990029
13.845,942.5250000000001
13.919,945.0274645016707
14.02,948.5367459042704
14.045,949.413888888889
14.245,956.6361111111112
14.26,957.208895088502
14.485,966.1694444444445
14.5,966.7557625014122
14.78,977.1849523123682
14.805,978.0805555555556
14.965,983.6805555555557
15.1,988.1672136703529
15.205,991.5472222222223
15.42,998.2544036163874
15.485,1000.1805555555557
15.86,1010.3127284592044
15.885,1010.9583333333335
16.02,1014.4111501841328
16.205,1019.0472222222223
16.405,1023.9361111111112
16.46,1025.2653942346767
16.605,1028.713888888889
16.68,1030.4374396580433
16.925,1035.913888888889
17.12,1040.3977556680618
17.165,1041.4472222222223
17.28,1044.1499834120873
17.525,1050.0472222222222
17.58,1051.4087173665177
17.879,1059.0567580108063
17.925,1060.2694444444444
18.04,1063.3464819772967
18.085,1064.5805555555555
18.199,1067.800978276132
18.405,1073.9138888888888
18.439,1074.9503396892108
18.606,1080.2230555555554
18.699,1083.3926102335988
18.886,1090.178611111111
18.939,1092.1535935623651
19.086,1097.789722222222
19.299,1106.570999415694
19.325,1107.6816666666666
19.525,1116.5149999999999
19.559,1118.0897011066995
19.7,1124.8399485848765
19.765,1127.9816666666666
19.965,1137.7594444444444
20.0,1139.555370440108
20.3,1155.9694988531876
20.365,1159.537222222222
20.52,1167.9732867732398
20.525,1168.2483333333332
20.699,1178.0135961174165
20.845,1186.4705555555554
20.979,1194.4213141755397
21.005,1195.9816666666666
21.165,1205.715
21.44,1223.1381677878187
21.539,1229.4921387883037
21.565,1231.1594444444445
21.725,1241.4261111111111
21.839,1248.8073819672818
22.005,1259.7038888888887
22.16,1270.07875957851
22.285,1278.526111111111
22.359,1283.5394833759156
22.5,1293.1224141479336
22.645,1303.126111111111
22.82,1315.4589994687242
22.965,1325.7927777777777
23.04,1331.1486467060336
23.205,1342.9927777777775
23.26,1346.976760937579
23.485,1363.4483333333333
23.5,1364.5540906601968
23.76,1383.8597182443675
23.885,1393.226111111111
24.14,1412.4934938027689
24.325,1426.5927777777777
24.485,1438.8594444444443
24.519,1441.4731719640022
24.725,1457.3927777777778
24.739,1458.4839274520016
24.959,1475.8037976815767
25.165,1492.1038888888888
25.259,1499.5119375561387
25.326,1504.805
25.566,1523.9383333333333
25.619,1528.1737974856742
25.726,1536.7383333333332
25.819,1544.2186155432937
26.02,1560.4922521364867
26.045,1562.5241666666668
26.359,1588.1661676551528
26.365,1588.6574999999998
26.525,1601.7686111111109
26.725,1618.1575
26.76,1621.031025981977
26.939,1635.7523337375678
26.965,1637.8908333333331
27.165,1654.3352777777775
27.36,1670.369290874087
27.445,1677.3574999999998
27.605,1690.5130555555554
27.739,1701.5521727690702
28.079,1729.6180668655575
28.085,1730.1130555555555
28.28,1746.1931032549312
28.405,1756.5130555555556
28.619,1774.2252754276544
28.685,1779.690833333333
28.78,1787.5565603586672
29.04,1809.0774416453967
29.085,1812.8019444444444
29.2,1822.320001479141
29.325,1832.468611111111
29.54,1848.9104280981746
29.645,1856.379722222222
29.86,1870.4477326359097
29.965,1877.0019444444442
30.06,1882.8550006897076
30.245,1893.879722222222
30.44,1904.6015459357593
30.605,1913.179722222222
30.74,1920.00277838338
30.925,1929.090833333333
30.959,1930.7319159625558
31.125,1938.590833333333
31.239,1943.7944074541192
31.485,1954.590833333333
31.7,1963.769576084613
31.92,1972.9624171104024
31.926,1973.2108333333329
32.059,1978.686274455713
32.24,1986.051386107827
32.286,1987.910833333333
32.48,1995.7160390858767
32.526,1997.5774999999996
32.639,2002.1848433165492
32.805,2009.0474999999994
32.919,2013.8302386674814
33.08,2020.6974887918007
33.125,2022.6474999999994
33.285,2029.714166666666
33.439,2036.8277583254398
33.605,2044.736388888888
33.64,2046.417894173014
33.765,2052.425277777777
33.799,2054.041416851144
34.1,2067.951539293549
34.285,2076.114166666666
34.339,2078.4385258340485
34.42,2081.8756978942674
34.565,2087.8586111111103
34.78,2096.3025902230647
34.885,2100.3030555555547
35.04,2106.10076662879
35.085,2107.747499999999
35.24,2113.277755709487
35.325,2116.2808333333323
35.54,2123.9176533931077
35.725,2130.2808333333323
35.78,2132.09569657648
35.885,2135.480833333332
35.959,2137.825948750416
36.14,2143.4309684098175
36.165,2144.1919444444434
36.34,2149.431841351312
36.445,2152.5141666666655
36.5,2154.1127017193985
36.605,2157.1363888888877
36.7,2159.8447979456605
36.88,2164.926160251394
36.965,2167.336388888888
37.125,2171.9141666666656
37.18,2173.5108765092245
37.485,2182.6141666666654
37.805,2192.6586111111096
38.005,2199.269722222221
38.119,2203.2169354723706
38.419,2214.1795823576485
38.446,2215.1947222222207
38.619,2221.8072766547084
38.726,2226.08361111111
38.939,2235.1149264784854
38.966,2236.28361111111
39.099,2242.097728024599
39.126,2243.305833333332
39.32,2252.3451406202626
39.445,2258.458333333332
39.58,2265.2860203103874
39.84,2278.9686190641264
39.845,2279.23611111111
40.005,2287.902777777777
40.165,2296.8805555555546
40.219,2299.9574314922393
40.36,2308.100282608328
40.405,2310.7472222222214
40.539,2318.7706055431
40.605,2322.747222222221
40.76,2332.0726242625938
40.845,2337.280555555554
40.879,2339.395968539663
41.085,2352.547222222221
