time,distance
0.0,0.07326011058475301
0.089,6.594444444444447
0.123,9.09385102427963
0.264,19.505864183853475
0.329,24.327777777777783
0.529,39.272222222222226
0.564,41.917011064710444
0.864,64.92798383633736
0.929,69.9388888888889
1.084,81.90655846205026
1.089,82.29444444444445
1.263,95.88839129322898
1.409,107.36111111111111
1.543,117.89322656547242
1.569,119.93888888888888
1.729,132.5611111111111
2.004,154.5288775009358
2.103,162.47441089020282
2.129,164.5611111111111
2.289,177.40555555555557
2.403,186.570184033798
2.569,199.9611111111111
2.724,212.54745305523838
2.849,222.75000000000003
2.923,228.80966091399313
3.064,240.39572461931343
3.209,252.35000000000002
3.384,266.8224774318344
3.529,278.8388888888889
3.604,285.0594532564295
3.769,298.77222222222224
3.824,303.35895161291177
4.049,322.1833333333334
4.064,323.4391622961723
4.324,345.203871469161
4.449,355.6277777777778
4.704,376.7684756674734
4.889,392.05000000000007
5.049,405.25000000000006
5.083,408.05020686550495
5.289,424.98333333333335
5.303,426.13323243784413
5.523,444.19321711191213
5.729,461.03888888888895
5.823,468.69212608287177
5.89,474.14250000000004
6.13,493.6758333333334
6.183,497.9900763345767
6.29,506.69805555555564
6.383,514.2612149908155
6.584,530.6196524960677
6.609,532.6611111111112
6.923,558.3923842070515
6.929,558.8833333333334
7.089,571.9500000000002
7.289,588.2277777777779
7.324,591.0764796923748
7.503,605.6473294375138
7.529,607.7611111111112
7.729,623.9833333333335
7.924,639.7041700294723
8.009,646.538888888889
8.169,659.3833333333334
8.303,670.0986103894234
8.643,697.172136604011
8.649,697.65
8.844,713.1882104871615
8.969,723.1611111111112
9.183,740.1596215665436
9.249,745.1722222222223
9.344,752.1015365772402
9.604,769.5369613228042
9.649,772.3944444444445
9.764,779.5030171418663
9.889,786.8611111111112
10.104,798.4994625273255
10.209,803.838888888889
10.424,814.227608885034
10.529,819.038888888889
10.624,823.2449410480441
10.809,831.0944444444445
11.004,839.0134031219043
11.169,845.3944444444446
11.304,850.3736628331203
11.489,856.9500000000002
11.523,858.1446100207187
11.689,863.8944444444446
11.803,867.7206727386151
12.049,875.6944444444446
12.264,882.484331151983
12.484,889.3496307827747
12.49,889.5369444444445
12.623,893.6902993838838
12.804,899.3753735520784
12.85,900.8369444444445
13.044,907.0765544159468
13.09,908.5702777777778
13.203,912.2595850639217
13.369,917.7927777777778
13.483,921.728492362977
13.644,927.409520728208
13.689,928.9927777777779
13.849,934.6372222222224
14.003,940.3077649308517
14.169,946.6372222222224
14.204,947.9879038227339
14.329,952.8150000000002
14.363,954.1080474938847
14.664,965.1118783682076
14.849,971.4483333333335
14.903,973.2340090207406
14.984,975.8583822138974
15.129,980.392777777778
15.344,986.7364101384455
15.449,989.7261111111113
15.604,994.0501735333805
15.649,995.2816666666669
15.804,999.4308238910356
15.889,1001.6150000000002
