time,distance
0.0,0.49751146815653463
0.001,0.5700000000000003
0.056,4.566592749695495
0.321,24.036666666666665
0.396,29.584396161131398
0.521,38.870000000000005
0.616,45.97017163733301
0.721,53.870000000000005
0.816,61.0732816886042
1.016,76.40269062328647
1.161,87.60333333333335
1.236,93.4196059427835
1.316,99.6407659640972
1.401,106.27000000000001
1.577,120.05380701937302
1.601,121.93666666666667
1.801,137.6588888888889
1.836,140.42247916415013
2.096,161.08332682378614
2.121,163.0811111111111
2.495,193.1809489676935
2.561,198.52555555555557
2.775,215.91461954220117
2.882,224.6513888888889
3.115,243.78468648824867
3.201,250.8802777777778
3.536,278.67980703267625
3.601,284.1025
3.695,291.9608969726979
4.041,321.0136111111112
4.056,322.27521940399515
4.201,334.48027777777776
4.296,342.49253563792814
4.441,354.74694444444447
4.515,361.0120538137986
4.616,369.57206558983063
4.641,371.6913888888889
4.841,388.6358333333334
4.856,389.9030954426106
5.081,408.8358333333334
5.096,410.093491707643
5.376,433.5009917101946
5.401,435.59138888888896
5.561,448.96916666666675
5.696,460.1966102922494
5.801,468.9025000000001
6.016,486.7015050592286
6.081,492.0802777777779
6.456,523.1205524645346
6.481,525.1913888888889
6.616,536.3781616683531
6.801,551.7691666666667
7.001,568.5469444444445
7.056,573.1640971440321
7.201,585.3247222222222
7.276,591.6028987203028
7.521,612.0802777777778
7.716,628.3911796793723
7.761,632.1469444444446
7.876,641.722018134978
8.121,662.0469444444445
8.176,666.6064181471413
8.475,691.2954022932562
8.521,695.0469444444445
8.636,704.3589699984532
8.681,707.9802777777777
8.795,717.1027829601948
9.001,733.4913888888889
9.035,736.2010176516403
9.202,749.3480555555556
9.295,756.286263913111
9.482,769.4147222222222
9.535,772.9753786418638
9.682,782.4702777777778
9.895,795.1909983866096
9.921,796.6775
10.121,807.6775000000001
10.155,809.4645454512199
10.296,816.6210611379638
10.361,819.8108333333334
10.561,829.1997222222222
10.596,830.7572178521399
10.896,843.1581103448528
10.961,845.7552777777778
11.116,851.8733065473344
11.121,852.0663888888889
11.295,858.5770995759755
11.441,863.8886111111111
11.575,868.7398994677235
11.601,869.666388888889
11.761,875.2219444444445
12.036,884.2286095983233
12.135,887.3925504762641
12.161,888.2219444444445
