time,distance
0.0,0.34635868720030016
0.182,13.529156566597518
0.248,18.300000000000004
0.462,33.75035216088457
0.569,41.572500000000005
0.802,58.97909764694122
0.888,65.4975
1.223,91.23797682395109
1.288,96.27527777777777
1.382,103.57822821965603
1.728,130.6197222222222
1.743,131.7961938865731
1.888,143.1975
1.983,150.72261028324544
2.128,162.26416666666668
2.202,168.15691356343495
2.303,176.21027231640707
2.328,178.2086111111111
2.528,194.26416666666668
2.543,195.47231833227582
2.768,213.66416666666666
2.783,214.88290355953336
3.063,237.75123483197024
3.088,239.7975
3.248,252.90861111111113
3.383,264.02876073097735
3.488,272.7086111111111
3.703,290.54649365005145
3.768,295.96416666666664
4.143,327.4214446967667
4.168,329.51972222222224
4.303,340.8412504032449
4.488,356.36416666666673
4.688,373.1975
4.743,377.82191779837797
4.888,389.97527777777776
4.963,396.22039756285136
5.208,416.4641666666667
5.403,432.50339402174586
5.448,436.19750000000005
5.563,445.6261640188826
5.808,465.6975
5.863,470.21236702216396
6.162,494.803466628121
6.208,498.5863888888889
6.323,508.04100995834864
6.368,511.74194444444447
6.482,521.1244925957114
6.688,538.1419444444444
6.722,540.9654005894035
6.889,554.8919444444444
6.982,562.6834150474272
7.169,578.3808333333333
7.222,582.8205594549192
7.369,595.1030555555556
7.582,612.7974507522841
7.608,614.9533333333334
7.808,631.5088888888889
7.842,634.311870199173
7.983,645.8999304233569
8.048,651.2422222222223
8.248,667.6866666666666
8.283,670.5523834282818
8.583,694.9575083036467
8.648,700.2422222222222
8.803,712.8575083351491
8.808,713.2644444444444
8.982,727.4205591994094
9.128,739.3088888888889
9.262,750.2055808045673
9.288,752.2866666666666
9.448,764.6422222222222
9.723,782.8256493495587
9.822,788.8532842052159
9.848,790.4200000000001
10.008,799.9311111111111
10.122,806.6300258616991
10.288,815.9533333333334
10.443,823.719272427597
10.568,829.6422222222222
10.642,833.1204249923354
10.783,839.6775177126408
10.928,846.0422222222223
11.103,853.0598786090649
11.248,858.6644444444445
11.323,861.591244084027
11.488,867.9311111111111
11.543,869.9331438413324
11.768,877.6533333333334
11.783,878.1564413656956
12.043,886.7091716946296
12.168,890.6533333333334
12.423,898.3023639532538
12.608,903.7311111111112
12.768,908.4422222222223
12.802,909.4352223912691
13.008,915.4422222222223
13.022,915.8585527229366
13.242,922.5786063212962
13.448,929.008888888889
13.542,931.9439603478775
13.609,934.0625000000001
13.849,941.8625000000001
13.902,943.5612278629177
14.009,947.0625000000001
14.102,950.3965280566708
14.303,958.230260445674
14.328,959.2022222222223
14.642,971.0744908836106
14.648,971.2911111111111
14.808,976.8911111111112
15.008,983.3911111111112
15.043,984.4860648019585
15.222,989.9416885438711
15.248,990.7244444444445
15.448,996.6133333333335
15.643,1001.7540448687413
15.728,1003.9244444444446
15.888,1008.0133333333334
16.022,1011.3648754746689
16.362,1019.475984885035
16.368,1019.6133333333335
16.563,1023.9696524841332
16.688,1026.7244444444445
16.902,1031.4706078490465
16.968,1032.9466666666667
17.063,1035.083588982992
17.323,1041.0154867223175
17.368,1042.0577777777778
17.483,1044.743347650341
17.608,1047.7244444444445
17.823,1053.0755367322186
17.928,1055.8133333333335
18.143,1061.7006260017893
18.248,1064.7022222222224
18.343,1067.4854804965612
18.528,1073.18
18.723,1079.7778529414054
18.888,1085.88
19.023,1091.2468056317325
19.208,1099.0355555555554
19.242,1100.5035361247562
19.408,1107.8133333333333
19.522,1112.9357124569651
19.768,1124.5133333333333
19.983,1135.6831564102984
20.203,1147.5881130263822
20.209,1147.9108333333334
20.342,1155.0378584802422
20.523,1164.7806218321466
20.569,1167.3108333333332
20.763,1178.2472534265512
20.809,1180.9108333333334
20.922,1187.5751618880627
21.088,1197.5733333333333
21.202,1204.48649064687
21.363,1214.3416002505005
21.408,1217.128888888889
21.568,1227.1733333333334
21.722,1237.1072190205819
21.888,1247.9733333333334
21.923,1250.2642699513563
22.048,1258.462222222222
22.082,1260.7044787048255
22.383,1280.7901336496614
22.568,1293.128888888889
22.622,1296.7113975610096
22.703,1302.0689743714915
22.848,1311.7955555555554
23.063,1326.812415796487
23.168,1334.2844444444443
23.323,1345.3856436627273
23.368,1348.6177777777775
23.523,1359.7746073530395
23.608,1365.951111111111
23.823,1381.847707958149
24.008,1395.6177777777775
24.063,1399.693213944383
24.168,1407.4844444444443
24.242,1413.0255146793322
24.423,1426.7350803943493
24.448,1428.6399999999999
24.623,1442.0410962922317
24.728,1450.1066666666666
24.783,1454.3323782299724
24.888,1462.4177777777777
24.983,1469.782473215811
25.163,1483.8512940963344
25.248,1490.5177777777776
25.408,1503.0955555555554
25.463,1507.4289953137406
25.768,1531.5955555555554
26.088,1557.2844444444443
26.288,1573.3399999999997
26.402,1582.5573147947812
26.702,1607.0256995102122
26.729,1609.2324999999996
26.902,1623.3845183142628
27.009,1632.1769444444442
27.222,1649.8034621759737
27.249,1652.0436111111107
27.382,1663.0883412929732
27.409,1665.3324999999998
27.603,1681.4782171883073
27.728,1691.9158333333332
27.863,1703.2284925775139
28.123,1725.0528058266223
28.128,1725.4713888888887
28.288,1738.8491666666664
28.448,1752.2269444444441
28.502,1756.7316753619239
28.643,1768.4739709619435
28.688,1772.226944444444
28.822,1783.4259451014445
28.888,1788.9491666666663
29.043,1801.9210721158142
29.128,1808.949166666666
29.162,1811.732025102157
29.368,1828.0824999999993
29.402,1830.6451475183146
29.642,1847.6878475762508
29.688,1850.8380555555548
29.888,1864.1713888888883
30.083,1876.2489052549606
30.208,1883.5491666666658
30.543,1901.6977800284476
30.648,1907.1380555555547
30.848,1917.360277777777
30.883,1919.1593620993503
31.048,1927.582499999999
31.328,1940.7269444444435
31.342,1941.3654953710693
31.503,1948.6421711311184
31.608,1953.3269444444436
31.803,1961.888722292231
31.808,1962.1047222222214
32.123,1975.406186276081
32.128,1975.6158333333326
32.363,1985.4728810416884
32.368,1985.6824999999994
32.608,1995.6824999999992
32.642,1997.0711801768766
32.768,2002.1713888888883
32.842,2005.1753118015458
33.088,2015.2380555555549
33.242,2021.6091313893255
33.249,2021.901666666666
33.422,2029.2313560138966
33.609,2037.201666666666
33.622,2037.7506190368554
33.769,2044.0016666666659
33.782,2044.5741445416143
33.982,2053.850486519806
34.089,2058.8461111111105
34.163,2062.233321309413
34.289,2067.957222222222
34.448,2075.200555555555
34.463,2075.8531881276404
