time,distance
0.0,0.09736922368359524
0.033,2.480000000000002
0.048,3.5648777764013797
0.233,17.035555555555558
0.388,28.433245109356477
0.433,31.75777777777778
0.548,40.282396879384805
0.673,49.62444444444445
0.808,59.840416766679084
1.028,76.71251508354739
1.073,80.17999999999999
1.328,99.91827857775434
1.433,108.08
1.608,121.72278554883242
1.673,126.81333333333333
1.908,145.3497696987392
2.073,158.48
2.308,177.3328792890394
2.467,190.10963823495842
2.473,190.5911111111111
2.707,209.37367597607752
2.713,209.85777777777778
2.913,226.07999999999998
2.927,227.21849408425845
3.073,239.10222222222222
3.187,248.3938465767134
3.313,258.70222222222225
3.567,279.6919179723685
3.713,291.81333333333333
3.807,299.6207719398622
3.873,305.1022222222222
3.988,314.6498123844583
4.113,325.03555555555556
4.147,327.8644335171633
4.393,348.3688888888888
4.407,349.5364059829558
4.568,362.96383611179317
4.753,378.3688888888888
4.868,387.9185400199132
4.953,394.97999999999996
5.048,402.8878689567506
5.193,414.91333333333324
5.267,420.98117449137874
5.467,437.2168149131375
5.513,440.9577777777777
5.713,457.2911111111111
5.888,471.63655066394927
5.913,473.68
6.108,489.5426611409219
6.193,496.46888888888884
6.268,502.60334883933564
6.393,512.8577777777778
6.488,520.6551344313683
6.593,529.3022222222222
6.928,557.2157187941673
6.953,559.3022222222222
7.153,575.9688888888888
7.348,592.1645097966814
7.393,595.9022222222222
7.593,612.5133333333333
7.668,618.7153978578591
7.833,632.3133333333334
7.888,636.8418163533569
8.048,650.0064163273296
8.233,665.2022222222223
8.248,666.4328531309825
8.393,678.3133333333334
8.553,691.3800000000001
8.707,703.9657246073847
8.793,710.98
8.967,725.1223111795242
9.033,730.5133333333333
9.273,750.1133333333333
9.307,752.796176130954
9.487,766.466912787329
9.747,785.0289301809923
9.753,785.4466666666667
10.067,806.3717786418111
10.113,809.1466666666666
10.228,815.6790316136376
10.313,820.2022222222223
10.488,828.8479741622021
10.593,833.7355555555556
10.728,839.7728414088824
10.753,840.8466666666667
10.907,847.1110209945168
11.147,856.0270218908502
11.193,857.7133333333334
11.393,864.9355555555557
11.427,866.1169540663678
11.593,871.6577777777778
11.707,875.264297801147
11.928,881.8022726839972
12.108,886.6869977769909
12.448,895.8964743716123
12.593,899.9911111111112
12.753,904.6133333333335
12.828,906.7946076593498
13.108,915.0620390487759
13.113,915.2133333333335
13.313,921.3800000000002
13.328,921.85083697239
13.513,927.7688888888891
13.687,933.5952418250621
13.793,937.257777777778
13.953,942.9466666666668
14.068,947.2063488700538
14.193,952.0133333333335
14.348,958.2293810998801
14.433,961.6800000000002
14.568,967.1279059516146
14.633,969.6244444444446
14.908,978.9059351919635
14.993,981.6244444444446
15.008,982.104301140396
15.233,989.2244444444447
15.368,993.2660161039737
15.433,995.1688888888891
15.713,1003.1022222222224
15.747,1004.0132322352767
15.953,1009.3022222222224
16.188,1015.0915439342309
16.273,1017.1244444444446
16.433,1020.857777777778
16.488,1022.1117466748645
16.633,1025.357777777778
16.647,1025.6682348845447
16.847,1030.0564708562104
16.953,1032.38
17.113,1035.9355555555558
17.127,1036.255386784656
17.353,1041.6022222222225
17.368,1041.9614888748165
17.528,1045.8107702930165
17.633,1048.446666666667
17.808,1053.1356620962415
17.947,1057.041539998244
17.993,1058.346666666667
18.193,1064.1800000000005
18.247,1065.8705319903893
18.327,1068.483582185645
18.547,1076.185271484691
18.593,1077.846666666667
