time,distance
0.0,0.017085397485557152
0.143,10.414999999999996
0.197,14.381277830388985
0.277,20.297300889586943
0.497,36.742325334004214
0.543,40.19277777777778
0.743,55.24833333333333
0.777,57.8240505307624
0.943,70.47055555555555
1.077,80.74430096512053
1.223,92.015
1.438,108.77957955025121
1.458,110.34418042106279
1.543,116.99277777777777
1.783,135.79277777777776
1.818,138.55212625081037
2.103,161.215
2.218,170.43342411679754
2.343,180.48166666666665
2.358,181.6882142572088
2.503,193.37055555555554
2.518,194.58325563071526
2.778,215.7332921104712
2.863,222.67055555555552
2.938,228.7943853704851
3.063,239.00388888888887
3.263,255.33722222222218
3.583,281.47055555555556
3.757,295.7078752839077
3.858,303.99335605789565
3.903,307.6927777777778
4.037,318.73760578838903
4.237,335.2511164728736
4.263,337.3927777777778
4.463,353.83722222222224
4.477,354.98860216605647
4.664,370.3638888888889
4.698,373.15088729417914
4.877,387.76953016100094
5.023,399.6822222222222
5.183,412.74888888888887
5.238,417.22820990654174
5.423,432.21555555555557
5.498,438.2426472921436
5.703,454.6155555555556
5.798,462.1947113179202
5.903,470.56
6.038,481.2855940895504
6.063,483.2711111111111
6.277,500.27415064355
6.343,505.5155555555556
6.517,519.3216062235635
6.703,534.1155555555556
6.757,538.4289301150593
6.903,550.1155555555556
6.997,557.636253637339
7.063,562.9155555555556
7.343,585.3155555555555
7.438,592.9197113546741
7.703,614.1155555555556
7.738,616.9078623153781
7.863,626.8711111111112
7.998,637.6355681053932
8.183,652.3822222222223
8.298,661.5350737791923
8.538,680.5863921978931
8.543,680.9822222222222
8.598,685.3334206370824
8.863,706.2266666666666
8.938,712.121375089848
9.063,721.9488888888889
9.158,729.4450567194892
9.263,737.671111111111
9.358,744.9732882543659
9.558,759.873731948352
9.703,770.0599999999998
9.778,775.1016314370661
9.858,780.3096856143073
9.943,785.6599999999999
10.119,796.1976573299225
10.143,797.6044444444443
10.343,808.9933333333331
10.378,810.8456482339046
10.638,823.2524516669423
10.663,824.3711111111108
11.037,840.0068157346759
11.103,842.582222222222
11.317,850.5925298529141
11.424,854.4413888888886
11.657,862.5269469440286
11.743,865.4291666666663
12.078,876.3724994888121
12.143,878.4291666666663
12.237,881.3651222595029
12.583,891.7513888888885
12.598,892.1848222237518
12.743,896.3291666666663
12.838,899.0609328161511
12.983,903.2624999999997
13.057,905.41403668305
13.158,908.3624408097235
13.183,909.095833333333
13.383,915.0402777777774
