time,distance
0.0,0.1834431086857642
0.073,5.520200967131524
0.259,19.089722222222225
0.313,23.02174322596709
0.459,33.700833333333335
0.553,40.70055987323908
0.619,45.656388888888884
0.899,66.88972222222222
0.994,74.1447811843595
1.259,94.48972222222221
1.294,97.18711454630738
1.419,106.84527777777778
1.554,117.33776252143502
1.739,131.82305555555556
1.854,140.8893170795314
2.094,159.925659664416
2.099,160.32305555555556
2.154,164.6963656482897
2.419,185.83416666666665
2.494,191.8467252294102
2.619,201.88972222222222
2.714,209.52927848741726
2.819,218.0008333333333
2.914,225.7120283043429
3.114,242.07269218278657
3.259,253.93416666666664
3.334,260.05759972567154
3.414,266.58321424434604
3.499,273.53416666666664
3.675,287.9991485887056
3.699,289.97861111111104
3.899,306.5341666666666
3.934,309.4413631879121
4.194,331.1130170573093
4.219,333.20083333333326
4.593,364.47552463456327
4.659,369.9897222222221
4.873,387.8428150983879
4.98,396.73972222222216
5.213,416.03100623831426
5.299,423.14583333333326
5.634,450.88412327702974
5.699,456.25694444444434
5.793,464.0175166844784
6.139,492.55694444444435
6.154,493.7975935929797
6.299,505.8013888888888
6.394,513.6598782371976
6.539,525.6680555555554
6.613,531.8206487628015
6.714,540.2448745379018
6.739,542.334722222222
6.939,559.1124999999998
6.954,560.3737829765862
7.179,579.3124999999999
7.194,580.5736664086762
7.474,604.0633876287081
7.499,606.1569444444443
7.659,619.5347222222221
7.794,630.7602922809118
7.899,639.4680555555555
8.114,657.2758828488844
8.179,662.6458333333333
8.554,693.4836396848842
8.579,695.5347222222222
8.714,706.6043919123928
8.899,721.7569444444442
9.099,738.1458333333333
9.154,742.6823396354042
9.299,754.4791666666665
9.374,760.2528571879809
9.619,777.7680555555554
9.814,790.8272450320109
9.859,793.6347222222221
9.974,800.3706039999216
10.219,813.0347222222221
10.274,815.6844231444715
10.573,829.2039662433351
10.619,831.2569444444443
10.734,836.3834730781946
10.779,838.3236111111111
10.893,842.9777488477453
11.099,850.7680555555555
11.133,852.0367752352228
11.3,858.1938888888889
11.393,861.5364755350433
11.58,868.0716666666666
11.633,869.883543479076
11.78,874.7938888888888
11.993,881.5476952697304
12.019,882.3622222222222
12.219,888.5844444444443
12.253,889.617096677444
12.394,893.8097769416249
12.459,895.7177777777777
12.659,901.551111111111
12.694,902.5769577789513
12.994,911.4816634105252
13.059,913.4399999999998
13.214,918.1730935626854
13.219,918.3288888888887
13.393,923.899899359211
13.539,928.7288888888887
13.673,933.2308767077055
13.699,934.1066666666665
13.859,939.5288888888887
14.134,949.4180305067434
14.233,953.1079369866566
14.259,954.0844444444442
14.419,960.1288888888887
14.533,964.3693763474236
14.699,970.3955555555553
14.854,975.8410481350078
14.979,980.0399999999997
15.053,982.4221761529702
15.194,986.7530097779896
15.339,991.0399999999997
15.514,996.0543469546136
15.659,1000.1066666666665
15.734,1002.1752739006301
15.899,1006.6399999999998
15.954,1008.0919572900207
16.179,1013.8733333333331
16.194,1014.2533225350513
16.454,1020.7422272097297
16.579,1023.762222222222
16.834,1029.6852762572155
17.019,1033.9066666666665
17.179,1037.5955555555554
17.213,1038.400800270117
17.419,1043.4622222222222
17.433,1043.8157403081236
17.653,1049.5209420788499
17.859,1055.0733333333333
17.953,1057.662830050061
18.02,1059.5455555555554
18.26,1066.6122222222223
18.313,1068.2334247239653
18.42,1071.5900000000001
18.513,1074.6318061222764
18.714,1081.5901750005423
18.739,1082.4891666666667
19.053,1094.4261965868411
19.059,1094.6669444444444
19.219,1101.2447222222222
19.419,1109.8002777777776
19.454,1111.3760186223753
19.633,1119.7688280031516
19.659,1121.0002777777775
19.859,1130.555833333333
20.054,1140.3994144712767
20.139,1144.866944444444
20.299,1153.5336111111108
20.433,1160.9436600805266
20.773,1180.3803131536483
20.779,1180.7336111111108
20.974,1192.4130958744647
21.099,1200.0224999999998
21.313,1213.1779934716449
21.379,1217.2891666666665
21.474,1223.260996110164
21.734,1239.9192463271215
21.779,1242.844722222222
21.894,1250.3763198213755
22.019,1258.6447222222218
22.234,1273.0436373377424
22.339,1280.155833333333
22.554,1294.876572202939
22.659,1302.1113888888885
22.754,1308.6716801389655
22.939,1321.555833333333
23.134,1335.4468645855945
23.299,1347.355833333333
23.434,1357.146547197584
23.619,1370.644722222222
23.653,1373.1377210552982
23.819,1385.3669444444442
23.933,1393.8259906187761
24.179,1412.266944444444
24.394,1428.6240855848912
24.614,1445.4940359495859
24.62,1445.9544444444443
24.753,1456.1648559688142
24.934,1470.0978101770424
24.98,1473.6544444444444
25.174,1488.7283116455303
25.22,1492.321111111111
25.333,1501.1781060194344
25.499,1514.2536111111108
25.613,1523.2627783843338
25.774,1536.0185527949357
25.819,1539.586944444444
25.979,1552.2980555555553
26.133,1564.637471864848
26.299,1577.9869444444441
26.334,1580.796485330621
26.459,1590.8313888888886
26.493,1593.5686744842496
26.794,1617.962194954904
26.979,1633.0091666666663
27.033,1637.4015705518618
27.114,1643.9904122093653
27.259,1655.7980555555553
27.474,1673.3529243800233
27.579,1681.9313888888887
27.734,1694.58994774055
27.779,1698.264722222222
27.934,1710.92282096092
28.019,1717.8647222222219
28.234,1735.4248778424924
28.419,1750.5313888888886
28.474,1755.0211729188768
28.579,1763.5980555555552
28.653,1769.6557980483758
28.834,1784.4958064489642
28.859,1786.5424999999998
29.034,1800.8421163199732
29.139,1809.4091666666664
29.194,1813.895034914844
29.299,1822.475833333333
29.394,1830.2935383752701
29.574,1844.971515430301
29.659,1851.3758333333328
29.819,1862.4424999999994
29.874,1866.0840654878252
30.179,1885.1424999999995
30.499,1903.275833333333
30.699,1914.0536111111107
30.813,1919.9498785122332
31.113,1934.6896569433752
31.14,1935.9811111111107
31.313,1944.1370865303645
31.42,1949.1255555555551
31.633,1958.9689124492554
31.66,1960.1922222222217
31.793,1966.1171611569548
31.82,1967.3033333333328
32.014,1975.6819051390362
32.139,1980.949444444444
32.274,1986.5251552808804
32.534,1997.0792812698583
32.539,1997.2827777777773
32.699,2003.8161111111106
32.859,2010.4383333333328
32.913,2012.7254606949298
33.054,2018.8158538051057
33.099,2020.7716666666659
33.233,2026.6180787132873
33.299,2029.5494444444437
33.454,2036.632252958915
33.539,2040.6161111111105
33.573,2042.2269847176317
33.779,2052.082777777777
33.813,2053.688582714331
34.053,2064.7242217726252
34.099,2066.7494444444437
34.299,2075.193888888888
34.494,2082.9787280880128
34.619,2087.9049999999993
34.954,2101.184069681297
35.059,2105.1383333333324
35.259,2112.3049999999994
35.294,2113.5509066567815
35.459,2119.4161111111107
35.739,2129.060555555555
35.753,2129.5283508184466
35.914,2134.8016297724703
36.019,2138.1605555555548
36.214,2144.282178561314
36.219,2144.4383333333326
36.534,2154.1557416991695
36.539,2154.3049999999994
36.774,2161.1593903763383
36.779,2161.3049999999994
37.019,2168.371666666666
37.053,2169.3885192805246
37.179,2173.2161111111104
37.253,2175.538220369184
37.499,2183.5272222222216
37.653,2188.5691922589695
37.66,2188.8044444444436
37.833,2194.8512436136084
38.02,2201.6044444444437
38.033,2202.070449604998
38.18,2207.3822222222216
38.193,2207.868668043674
38.393,2215.7588994255357
38.5,2220.093333333333
38.574,2223.087749196779
38.7,2228.204444444444
38.859,2234.829444444444
38.874,2235.4829294910305
39.019,2242.073888888888
39.034,2242.776087636135
39.233,2252.3995619766847
39.339,2257.718333333333
39.394,2260.524234339533
39.694,2276.389623801858
39.779,2281.0627777777777
39.874,2286.37990601588
40.033,2295.4720353074895
40.139,2301.5627777777777
40.234,2307.0253802539123
40.299,2310.8072222222218
40.434,2318.8580179735545
40.579,2327.7627777777775
40.794,2341.3701289569876
40.899,2348.118333333333
41.139,2363.718333333333
41.173,2365.9618966996454
41.274,2372.6829701714114
41.419,2382.462777777777
41.494,2387.5754198188524
41.674,2399.9940431051964
41.859,2412.8961111111107
41.934,2418.155408026627
42.019,2424.140555555555
42.134,2432.288462250299
42.379,2449.8405555555546
42.394,2450.9237610997843
42.619,2467.3072222222213
42.634,2468.4106806350546
42.794,2480.2747202977084
43.054,2499.7930463796365
43.099,2503.1738888888876
43.174,2508.808794425977
43.419,2527.2627777777766
43.473,2531.3562250069353
43.619,2542.484999999999
43.853,2560.5410967481894
43.899,2564.1072222222215
44.013,2572.9576329773745
44.139,2582.7738888888885
44.193,2586.9965919969413
44.5,2611.1524999999992
44.673,2624.839482610088
44.7,2626.9858333333327
44.913,2644.0400429222864
45.094,2658.6138303009507
45.1,2659.0969444444436
45.153,2663.364601870401
45.3,2675.2080555555544
45.374,2681.180063482965
45.54,2694.6080555555545
45.674,2705.4883334760902
45.779,2714.0599999999995
45.854,2720.2162621373595
46.033,2735.001067742997
46.099,2740.459999999999
46.299,2757.015555555555
46.353,2761.497141758753
46.459,2770.304444444444
46.534,2776.5349534535576
46.754,2794.80593993799
46.779,2796.882222222222
46.979,2813.493333333333
47.139,2826.782222222222
47.194,2831.350608141664
47.339,2843.393333333333
47.499,2856.682222222222
47.659,2870.0155555555552
47.754,2877.9335230128227
47.894,2889.5988681059875
47.939,2893.3488888888887
48.219,2916.682222222222
48.234,2917.931383653643
48.419,2933.3488888888887
48.574,2946.351439531524
48.739,2960.104444444444
48.813,2966.1764995621697
48.979,2979.7044444444446
49.074,2987.513554574314
49.114,2990.818491920768
49.259,3002.5711111111113
49.419,3014.971111111111
49.494,3020.6830851081127
49.739,3039.148888888889
49.794,3043.305569009555
50.033,3061.439182076458
50.059,3063.415555555556
50.494,3096.641039659222
50.499,3097.026666666667
50.873,3126.109932329115
50.9,3128.2155555555555
51.14,3146.948888888889
51.213,3152.669361007652
51.393,3166.8244190968335
51.46,3172.1044444444447
51.574,3181.09875960745
51.62,3184.7266666666665
51.773,3196.7944870551523
51.78,3197.348888888889
51.98,3213.293333333333
52.094,3222.429543791101
52.22,3232.56
52.414,3248.2298440135605
52.459,3251.879166666667
52.619,3264.901388888889
52.674,3269.3937036857446
52.899,3287.8458333333333
52.954,3292.370615312552
53.173,3310.4398643225063
53.219,3314.2458333333334
53.499,3337.501388888889
53.514,3338.752682606387
53.673,3352.0473247997606
53.699,3354.2236111111106
53.979,3377.7124999999996
53.993,3378.8932903054892
54.299,3404.823611111111
54.414,3414.5542073429547
54.499,3421.7680555555557
54.574,3428.167370170544
54.674,3436.7355995428743
54.699,3438.8791666666666
54.859,3452.6125
54.914,3457.3433083615473
55.094,3472.848661016334
55.099,3473.2791666666662
55.259,3487.0569444444445
55.334,3493.5346544828976
55.594,3516.085503242288
55.619,3518.2569444444443
55.754,3529.9884953696837
55.979,3549.556944444444
56.054,3556.081954816197
56.214,3570.0026729466385
56.339,3580.856944444444
56.475,3592.6425130739244
56.499,3594.7236111111106
56.819,3622.5458333333327
56.833,3623.7647067718017
57.059,3643.3458333333324
57.093,3646.240931760569
57.38,3670.095833333333
57.413,3672.788782779026
57.62,3689.4958333333325
57.713,3696.926290574652
57.86,3708.629166666666
58.094,3727.285756179753
58.1,3727.7625
58.38,3749.929166666667
58.414,3752.6270060310276
58.573,3765.270494401352
58.7,3775.1736111111113
58.873,3788.2052872738113
58.98,3796.0958333333333
59.133,3807.231230619231
59.179,3810.5233333333335
59.419,3827.2566666666667
59.474,3831.028882979891
59.699,3846.2344444444443
59.714,3847.2311222341195
59.874,3857.757527277316
59.899,3859.4011111111113
60.054,3869.627177775184
60.299,3885.7344444444443
60.354,3889.29841640647
60.499,3898.567777777778
60.654,3908.184552830491
60.779,3915.7566666666667
